34.3,211.86,212.53
34.4,211.86,212.54
34.5,211.86,212.54
34.6,211.86,212.54
34.7,211.86,212.54
34.8,211.86,212.54
34.9,211.86,212.53
35,211.86,212.53
35.1,211.86,212.53
35.2,211.86,212.52
35.3,211.86,212.52
35.4,211.85,212.52
35.5,211.85,212.52
35.6,211.85,212.52
35.7,211.85,212.52
35.8,211.85,212.52
35.9,211.85,212.52
36,211.85,212.52
36.1,211.85,212.52
36.2,211.85,212.52
36.3,211.85,212.53
36.4,211.84,212.54
36.5,211.84,212.55
36.6,211.84,212.56
36.7,211.85,212.57
36.8,211.85,212.57
36.9,211.85,212.57
37,211.85,212.57
37.1,211.85,212.57
37.2,211.85,212.57
37.3,211.85,212.57
37.4,211.85,212.56
37.5,211.85,212.56
37.6,211.85,212.56
37.7,211.85,212.56
37.8,211.85,212.56
37.9,211.86,212.57
38,211.86,212.57
38.1,211.86,212.58
38.2,211.86,212.59
38.3,211.86,212.60
38.4,211.86,212.61
38.5,211.86,212.62
38.6,211.86,212.63
38.7,211.86,212.64
38.8,211.86,212.64
38.9,211.86,212.63
39,211.86,212.62
39.1,211.86,212.61
39.2,211.87,212.60
39.3,211.87,212.60
39.4,211.88,212.59
39.5,211.89,212.59
39.6,211.89,212.59
39.7,211.90,212.58
39.8,211.90,212.58
39.9,211.91,212.59
40,211.91,212.60
40.1,211.91,212.61
40.2,211.91,212.62
40.3,211.91,212.63
40.4,211.90,212.62
40.5,211.90,212.61
40.6,211.89,212.60
40.7,211.88,212.59
40.8,211.88,212.58
40.9,211.87,212.58
41,211.87,212.58
41.1,211.86,212.59
41.2,211.85,212.60
41.3,211.85,212.61
41.4,211.85,212.62
41.5,211.85,212.63
41.6,211.85,212.65
41.7,211.85,212.66
41.8,211.85,212.67
41.9,211.85,212.66
42,211.85,212.66
42.1,211.85,212.65
42.2,211.85,212.64
42.3,211.85,212.64
42.4,211.85,212.63
42.5,211.85,212.63
42.6,211.85,212.63
42.7,211.85,212.63
42.8,211.85,212.63
42.9,211.84,212.64
43,211.84,212.64
43.1,211.83,212.65
43.2,211.82,212.66
43.3,211.81,212.66
43.4,211.80,212.65
43.5,211.79,212.65
43.6,211.78,212.65
43.7,211.77,212.64
43.8,211.77,212.64
43.9,211.76,212.65
44,211.76,212.65
44.1,211.76,212.66
44.2,211.77,212.67
44.3,211.77,212.68
44.4,211.77,212.68
44.5,211.77,212.68
44.6,211.77,212.67
44.7,211.77,212.66
44.8,211.77,212.66
44.9,211.77,212.67
45,211.77,212.67
45.1,211.77,212.68
45.2,211.76,212.69
45.3,211.76,212.69
45.4,211.75,212.68
45.5,211.75,212.68
45.6,211.75,212.67
45.7,211.74,212.66
45.8,211.74,212.66
45.9,211.73,212.65
46,211.73,212.65
46.1,211.73,212.65
46.2,211.72,212.66
46.3,211.72,212.66
46.4,211.71,212.66
46.5,211.71,212.66
46.6,211.71,212.65
46.7,211.70,212.64
46.8,211.70,212.64
46.9,211.69,212.63
47,211.68,212.63
47.1,211.68,212.62
47.2,211.67,212.61
47.3,211.67,212.61
47.4,211.66,212.60
47.5,211.65,212.59
47.6,211.65,212.58
47.7,211.64,212.57
47.8,211.64,212.57
47.9,211.63,212.57
48,211.63,212.57
48.1,211.63,212.57
48.2,211.63,212.58
48.3,211.63,212.58
48.4,211.63,212.58
48.5,211.63,212.58
48.6,211.63,212.58
48.7,211.63,212.57
48.8,211.63,212.57
48.9,211.63,212.56
49,211.63,212.56
49.1,211.63,212.55
49.2,211.62,212.54
49.3,211.62,212.53
49.4,211.61,212.52
49.5,211.61,212.52
49.6,211.61,212.53
49.7,211.60,212.54
49.8,211.60,212.54
49.9,211.60,212.54
50,211.60,212.54
50.1,211.60,212.52
50.2,211.60,212.51
50.3,211.60,212.49
50.4,211.59,212.48
50.5,211.59,212.47
50.6,211.59,212.46
50.7,211.59,212.45
50.8,211.59,212.45
50.9,211.59,212.44
51,211.59,212.44
51.1,211.59,212.44
51.2,211.59,212.43
51.3,211.59,212.42
51.4,211.58,212.41
51.5,211.58,212.40
51.6,211.58,212.39
51.7,211.58,212.38
51.8,211.58,212.37
51.9,211.57,212.36
52,211.57,212.35
52.1,211.57,212.35
52.2,211.57,212.35
52.3,211.57,212.35
52.4,211.56,212.35
52.5,211.56,212.35
52.6,211.56,212.34
52.7,211.56,212.33
52.8,211.56,212.33
52.9,211.56,212.32
53,211.56,212.31
53.1,211.56,212.29
53.2,211.55,212.28
53.3,211.55,212.26
53.4,211.55,212.25
53.5,211.55,212.24
53.6,211.55,212.24
53.7,211.54,212.23
53.8,211.54,212.23
53.9,211.54,212.22
54,211.54,212.21
54.1,211.54,212.21
54.2,211.53,212.22
54.3,211.53,212.22
54.4,211.53,212.22
54.5,211.53,212.22
54.6,211.53,212.21
54.7,211.52,212.20
54.8,211.52,212.20
54.9,211.51,212.19
55,211.51,212.19
55.1,211.51,212.19
55.2,211.50,212.20
55.3,211.50,212.20
55.4,211.49,212.20
55.5,211.49,212.20
55.6,211.49,212.19
55.7,211.48,212.18
55.8,211.48,212.18
55.9,211.48,212.17
56,211.48,212.16
56.1,211.48,212.15
56.2,211.47,212.14
56.3,211.47,212.12
56.4,211.46,212.11
56.5,211.46,212.10
56.6,211.46,212.10
56.7,211.46,212.09
56.8,211.46,212.09
56.9,211.45,212.08
57,211.45,212.07
57.1,211.45,212.05
57.2,211.45,212.04
57.3,211.45,212.02
57.4,211.46,212.01
57.5,211.46,211.99
57.6,211.46,211.98
57.7,211.47,211.97
57.8,211.47,211.95
57.9,211.48,211.94
58,211.48,211.93
58.1,211.48,211.92
58.2,211.49,211.91
58.3,211.49,211.91
58.4,211.50,211.90
58.5,211.50,211.89
58.6,211.50,211.89
58.7,211.51,211.89
58.8,211.51,211.89
58.9,211.52,211.89
59,211.52,211.89
59.1,211.52,211.89
59.2,211.53,211.90
59.3,211.53,211.90
59.4,211.54,211.90
59.5,211.55,211.90
59.6,211.55,211.90
59.7,211.55,211.90
59.8,211.55,211.90
59.9,211.56,211.91
60,211.56,211.91
60.1,211.56,211.91
60.2,211.56,211.91
60.3,211.56,211.91
60.4,211.56,211.91
60.5,211.56,211.91
60.6,211.56,211.90
60.7,211.57,211.89
60.8,211.57,211.89
60.9,211.57,211.88
61,211.57,211.88
61.1,211.63,211.89
61.2,211.68,211.90
61.3,211.74,211.90
61.4,211.80,211.91
61.5,211.86,211.92
61.6,211.94,211.92
61.7,212.03,211.93
61.8,212.11,211.93
61.9,212.20,211.94
62,212.28,211.94
62.1,212.36,211.94
62.2,212.45,211.95
62.3,212.53,211.95
62.4,212.61,211.96
62.5,212.69,211.96
62.6,212.77,211.96
62.7,212.85,211.95
62.8,212.93,211.95
62.9,213.01,211.94
63,213.09,211.94
63.1,213.17,211.94
63.2,213.24,211.93
63.3,213.32,211.93
63.4,213.39,211.93
63.5,213.46,211.93
63.6,213.47,211.93
63.7,213.48,211.93
63.8,213.49,211.93
63.9,213.50,211.92
64,213.50,211.92
64.1,213.50,211.92
64.2,213.51,211.91
64.3,213.51,211.91
64.4,213.51,211.90
64.5,213.51,211.90
64.6,213.51,211.90
64.7,213.52,211.89
64.8,213.52,211.89
64.9,213.52,211.88
65,213.52,211.88
65.1,213.52,211.88
65.2,213.53,211.88
65.3,213.53,211.88
65.4,213.53,211.87
65.5,213.53,211.87
65.6,213.53,211.87
65.7,213.54,211.86
65.8,213.54,211.86
65.9,213.54,211.86
66,213.54,211.86
66.1,213.54,211.86
66.2,213.55,211.85
66.3,213.55,211.85
66.4,213.56,211.84
66.5,213.56,211.83
66.6,213.56,211.83
66.7,213.56,211.82
66.8,213.56,211.82
66.9,213.57,211.81
67,213.57,211.80
67.1,213.57,211.80
67.2,213.57,211.79
67.3,213.57,211.79
67.4,213.58,211.78
67.5,213.58,211.78
67.6,213.58,211.78
67.7,213.58,211.77
67.8,213.58,211.77
67.9,213.59,211.76
68,213.59,211.76
68.1,213.59,211.76
68.2,213.60,211.75
68.3,213.60,211.75
68.4,213.61,211.74
68.5,213.62,211.74
68.6,213.63,211.74
68.7,213.64,211.73
68.8,213.64,211.73
68.9,213.65,211.72
69,213.66,211.72
69.1,213.67,211.71
69.2,213.68,211.70
69.3,213.68,211.70
69.4,213.69,211.69
69.5,213.70,211.69
69.6,213.71,211.68
69.7,213.72,211.67
69.8,213.73,211.67
69.9,213.74,211.66
70,213.75,211.65
70.1,213.77,211.64
70.2,213.79,211.63
70.3,213.81,211.63
70.4,213.84,211.62
70.5,213.86,211.61
70.6,213.86,211.61
70.7,213.86,211.60
70.8,213.85,211.60
70.9,213.84,211.61
71,213.82,211.61
71.1,213.80,211.61
71.2,213.77,211.61
71.3,213.75,211.61
71.4,213.73,211.61
71.5,213.71,211.61
71.6,213.70,211.61
71.7,213.69,211.61
71.8,213.69,211.61
71.9,213.69,211.60
72,213.69,211.60
72.1,213.69,211.60
72.2,213.69,211.60
72.3,213.69,211.60
72.4,213.70,211.59
72.5,213.70,211.59
72.6,213.70,211.58
72.7,213.70,211.57
72.8,213.70,211.56
72.9,213.70,211.55
73,213.70,211.54
73.1,213.70,211.53
73.2,213.70,211.52
73.3,213.70,211.52
73.4,213.70,211.53
73.5,213.70,211.53
73.6,213.70,211.53
73.7,213.71,211.54
73.8,213.71,211.54
73.9,213.71,211.55
74,213.71,211.55
74.1,213.71,211.55
74.2,213.71,211.56
74.3,213.71,211.56
74.4,213.71,211.57
74.5,213.71,211.58
74.6,213.71,211.58
74.7,213.71,211.59
74.8,213.71,211.59
74.9,213.72,211.60
75,213.72,211.61
75.1,213.72,211.61
75.2,213.72,211.61
75.3,213.72,211.61
75.4,213.72,211.60
75.5,213.72,211.59
75.6,213.72,211.59
75.7,213.72,211.59
75.8,213.72,211.60
75.9,213.72,211.61
76,213.72,211.62
76.1,213.72,211.63
76.2,213.73,211.64
76.3,213.73,211.66
76.4,213.73,211.67
76.5,213.73,211.69
76.6,213.73,211.70
76.7,213.73,211.71
76.8,213.73,211.73
76.9,213.73,211.74
77,213.73,211.76
77.1,213.73,211.81
77.2,213.73,211.86
77.3,213.73,211.92
77.4,213.74,211.99
77.5,213.74,212.07
77.6,213.74,212.19
77.7,213.74,212.30
77.8,213.74,212.52
77.9,213.74,212.83
78,213.74,213.14
78.1,213.74,213.38
78.2,213.74,213.62
78.3,213.74,213.74
78.4,213.74,213.74
78.5,213.74,213.74
78.6,213.74,213.74
78.7,213.75,213.75
78.8,213.75,213.75
78.9,213.75,213.75
79,213.75,213.75
79.1,213.75,213.75
79.2,213.75,213.75
79.3,213.75,213.75
79.4,213.75,213.75
79.5,213.75,213.75
79.6,213.75,213.75
79.7,213.75,213.75
79.8,213.75,213.75
79.9,213.76,213.76
80,213.76,213.76
80.1,213.76,213.76
80.2,213.76,213.76
80.3,213.76,213.76
80.4,213.76,213.76
80.5,213.76,213.76
80.6,213.76,213.76
80.7,213.76,213.76
80.8,213.76,213.76
80.9,213.76,213.76
81,213.76,213.76
81.1,213.76,213.76
81.2,213.77,213.77
81.3,213.77,213.77
81.4,213.77,213.77
81.5,213.77,213.77
81.6,213.77,213.77
81.7,213.77,213.77
81.8,213.77,213.77
81.9,213.77,213.77
82,213.77,213.77
82.1,213.77,213.77
82.2,213.77,213.77
82.3,213.77,213.77
82.4,213.78,213.78
82.5,213.78,213.78
82.6,213.78,213.78
82.7,213.78,213.78
82.8,213.78,213.78
82.9,213.78,213.78
83,213.78,213.78
83.1,213.78,213.78
83.2,213.78,213.78
83.3,213.78,213.78
83.4,213.78,213.78
83.5,213.78,213.78
83.6,213.78,213.78
83.7,213.78,213.78
83.8,213.78,213.78
83.9,213.78,213.78
84,213.78,213.78
84.1,213.78,213.78
84.2,213.78,213.78
84.3,213.78,213.78
84.4,213.78,213.78
84.5,213.78,213.78
84.6,213.79,213.79
84.7,213.79,213.79
84.8,213.79,213.79
84.9,213.79,213.79
85,213.79,213.79
85.1,213.79,213.79
85.2,213.79,213.79
85.3,213.79,213.79
85.4,213.79,213.79
85.5,213.79,213.79
85.6,213.79,213.79
85.7,213.79,213.79
85.8,213.79,213.79
85.9,213.79,213.79
86,213.79,213.79
86.1,213.79,213.79
86.2,213.79,213.79
86.3,213.79,213.79
86.4,213.79,213.79
86.5,213.79,213.79
86.6,213.79,213.79
86.7,213.79,213.79
86.8,213.79,213.79
86.9,213.79,213.79
87,213.79,213.79
87.1,213.79,213.79
87.2,213.79,213.79
87.3,213.79,213.79
87.4,213.79,213.79
87.5,213.79,213.79
87.6,213.79,213.79
87.7,213.79,213.79
87.8,213.79,213.79
87.9,213.79,213.79
88,213.79,213.79
88.1,213.79,213.79
88.2,213.80,213.80
88.3,213.80,213.80
88.4,213.80,213.80
88.5,213.80,213.80
88.6,213.80,213.80
88.7,213.80,213.80
88.8,213.80,213.80
88.9,213.80,213.80
89,213.80,213.80
89.1,213.80,213.80
89.2,213.80,213.80
89.3,213.80,213.80
89.4,213.80,213.80
89.5,213.80,213.80
89.6,213.80,213.80
89.7,213.80,213.80
89.8,213.80,213.80
89.9,213.80,213.80
90,213.80,213.80
